UID,y_true,p_HDF,p_Normal,p_OSF,p_PWF,p_TWF
2339,Normal,1.0551543176621877e-17,0.9999999999999838,9.629208388678977e-30,6.601619400921341e-24,1.6259931895831114e-14
2342,Normal,4.07124160337665e-09,0.9999999959287575,2.7102694320511602e-25,1.7243953592788625e-18,8.5138684328757535e-16
2347,Normal,1.546559795788656e-08,0.9999999845343973,1.0182206014054827e-23,1.5768000738395804e-17,4.74031998955902e-15
2348,Normal,1.61239044365714e-09,0.9999999983876064,4.1521333070185887e-26,1.74263072743674e-21,3.066546649478697e-15
2352,Normal,3.5919142513647785e-08,0.9999999640808381,1.7674003188732135e-22,5.0697131456761684e-17,1.9352690591753023e-14
2353,Normal,3.0168966008500346e-08,0.9999999698301083,3.7366831518245336e-24,7.242406965917598e-19,9.25649637100021e-13
2354,Normal,5.944538272868722e-22,0.9999999999737375,1.0621257655183782e-26,2.6610569547456286e-19,2.6262638064501295e-11
2356,Normal,0.00038318916642024573,0.9996149892835168,3.805314850310956e-17,1.8213333660449223e-06,2.1669704616130482e-10
2363,Normal,2.609439797781497e-14,0.9999999998712924,1.7082781998668256e-23,4.554238537871625e-18,1.2868150897207914e-10
2369,Normal,2.6263710400449188e-09,0.9999999968473173,1.1312775772592097e-20,2.6121769742897235e-19,5.263116613264848e-10
2372,Normal,7.405872483471742e-09,0.9999999925490722,1.1716799157309756e-19,1.3381361960425475e-19,4.5055208507678796e-11
2374,Normal,6.000058129657319e-07,0.9999993999013035,2.1847244768267625e-15,3.87396279651039e-15,9.287750190831626e-11
2376,Normal,2.904629341537561e-10,0.9999999944462445,6.963363566756399e-22,1.7873421165299105e-24,5.263292447325146e-09
2377,Normal,0.00010635269916355396,0.9998936242571793,5.765690805719621e-14,3.6624032566382314e-13,2.304323327849991e-08
2379,Normal,3.3225530441225357e-06,0.9999966689476836,9.970566966085688e-11,1.891708624493042e-09,6.507857899647957e-09
2380,Normal,1.5757554822820704e-11,0.9999999012088587,5.508311313181737e-18,3.0469479240765187e-15,9.877538076882367e-08
2381,Normal,3.808149045055519e-05,0.9999618486054515,8.257117743838113e-09,4.836653773252287e-08,1.3280442320421328e-08
2383,Normal,1.227585789720825e-15,0.9999999560611794,7.783046666529047e-20,3.2134046449151734e-20,4.393881934793244e-08
2385,Normal,1.5290585324847585e-10,0.9999994742316244,2.752313955668046e-17,7.74547612726644e-19,5.256154698578691e-07
2390,Normal,1.5015156634091712e-19,0.9999905670865706,3.3538030267224377e-18,8.701589578477922e-13,9.432912559148451e-06
2396,Normal,5.376614957823025e-16,0.9997761213371792,2.4861026010221632e-15,2.434980200732877e-13,0.00022387866257435852
2398,Normal,4.2738737482084527e-14,0.9999959257774491,5.0697680994669177e-14,2.4169331244081234e-15,4.074222455002792e-06
2399,Normal,1.1774923159812768e-11,0.9999957828015095,3.1591019546199795e-12,1.490122928261747e-15,4.2171835550829675e-06
2411,Normal,1.2037128393088629e-15,0.9964446777105768,1.848043663415811e-11,1.5990997864916542e-13,0.0035553222707816684
2414,Normal,4.019287606347357e-19,0.9350263891009286,3.016897971186375e-13,2.573885648792081e-11,0.06497361087303091
2423,Normal,8.173498347914058e-09,0.9999999871966182,3.7036430246091925e-20,4.6295224176496486e-09,3.6103611282565513e-13
2430,Normal,6.727344829082115e-10,0.9999999993272011,1.376372116939011e-21,3.82175477685837e-15,6.069490474854449e-14
2434,Normal,5.821209820186969e-11,0.9999999999417026,1.1077541944397789e-23,1.5867303465759476e-19,8.535616289937421e-14
2436,Normal,1.1065533261946391e-18,0.9999999999855465,3.8186531689359146e-25,4.302078062861084e-20,1.4453645856906294e-11
2441,Normal,1.4262516766630911e-09,0.9999999985717627,8.190798942008334e-20,3.0311425009676097e-16,1.98527840604544e-12
2444,Normal,4.765135437228903e-17,0.999999999873889,2.646238133780525e-22,3.705692475399459e-18,1.2611101464698683e-10
2447,Normal,8.525952501493916e-09,0.9999999914475185,1.2360427438946388e-17,2.5241521301919975e-15,2.652655618826452e-11
2448,Normal,1.7458859723726926e-08,0.9999999825145326,9.08478058165555e-18,4.250765806957741e-16,2.6607327726875803e-11
2457,Normal,9.798753352967837e-15,0.9999999987688579,7.257707816672803e-21,3.6718398986529923e-20,1.2311323171866068e-09
2459,Normal,1.026419928653487e-10,0.9999999994466136,1.6776163915608444e-17,9.40834962663887e-18,4.5074442541278313e-10
2467,Normal,7.434683957611047e-11,0.9999999788063891,8.81772043609421e-19,3.906776386296775e-23,2.111926400188916e-08
2474,Normal,1.0192353650046942e-12,0.999991045530742,1.2725474812120747e-15,9.168381273273691e-17,8.954468237464727e-06
2482,Normal,1.3609261629684227e-08,0.9999925463586666,3.2712664848080308e-09,1.8571154482532065e-15,7.436760803441675e-06
2488,Normal,9.146892121580996e-16,0.9979645544743319,5.410910992647966e-14,3.795562842067147e-16,0.0020354455256128183
2490,Normal,6.125429250103495e-13,0.9958955220445356,1.7568019464786166e-11,5.572869450809634e-15,0.004104477937278213
2491,Normal,6.327042022503285e-14,0.9939746967914093,6.539387081200562e-10,3.2810949843337896e-09,0.006025299273493815
2492,Normal,5.720443084909057e-10,0.9918119761646559,1.7188119244717423e-06,1.5788856669636074e-14,0.00818630445135961
2494,Normal,7.385016165509098e-09,0.9738481411020673,4.658546747486187e-07,4.6232911709608716e-14,0.026151385658195688
2505,Normal,1.8926098401434046e-11,0.9999999999810729,7.119892696846306e-26,2.4119300889653457e-17,1.0618157237554965e-15
2506,Normal,2.706855981316876e-09,0.9999999972931438,9.003993446199162e-26,1.2192098895207539e-17,2.6472861565924595e-16
2509,Normal,2.5430977415513497e-17,0.9999999999999823,2.3946798729235582e-29,4.827094266399455e-24,1.7660697713619366e-14
2516,Normal,2.991583402085923e-14,0.9999999999999661,2.371132250549744e-29,1.0058043069672756e-25,3.9537794065322505e-15
2517,Normal,2.334925207963312e-20,0.9999999999981887,1.7631610982979313e-26,9.89743609143117e-20,1.8113802511214926e-12
2518,Normal,2.7414916315221586e-10,0.9999999997258479,7.815139550024971e-26,2.5943538160449055e-21,3.01041935125615e-15
2522,Normal,3.035748031208269e-16,0.9999999999996028,2.0673723967019575e-26,4.99268254242394e-22,3.969348950959021e-13
2526,Normal,1.6716610692844312e-15,0.9999999999799773,6.621275535038421e-25,2.612499524868548e-20,2.0021023026484396e-11
2530,Normal,4.325352970388384e-15,0.9999999999728004,3.587053199578115e-25,3.145777866124058e-22,2.7195293776810755e-11
2531,Normal,1.2812061878226604e-09,0.9999999986908934,8.797029061527645e-18,1.8017657846110193e-11,9.882705972826127e-12
2533,Normal,4.863253382244732e-10,0.9999999995132289,8.42246874108904e-23,4.534529891448516e-21,4.458069172285972e-13
2535,Normal,7.795065869816267e-20,0.9999999998406208,9.373075618553902e-25,1.7971909632726183e-20,1.5937924213373532e-10
2537,Normal,4.514951702521453e-08,0.9999999548498577,3.19606969344523e-18,2.7118097355966854e-16,6.250852856720372e-13
2541,Normal,1.792715863945083e-13,0.9999999999680795,9.214226448107365e-23,6.852007832591361e-22,3.174125886095091e-11
2543,Normal,3.694791670517549e-20,0.9999999909164318,8.400612826187141e-24,1.8957633769151698e-19,9.083568238244836e-09
2550,Normal,1.7886967290543335e-12,0.9999999984089498,8.51634037092949e-19,3.0418408202966796e-19,1.5892614654254965e-09
2551,Normal,2.1534371640595055e-08,0.9999999773159695,8.430004081997178e-16,3.215903491108029e-18,1.1496580435604073e-09
2555,Normal,1.2097774102492197e-13,0.999999959837801,3.760144947528425e-18,1.789505860950188e-19,4.0162078033074834e-08
2566,Normal,1.0891953507974046e-06,0.9999982926878309,4.987022609659679e-10,7.446378123623991e-17,6.176181157669974e-07
2567,Normal,2.8518503560200995e-08,0.9999860713559353,1.1507031136266769e-14,3.465253185822709e-19,1.3900125549486928e-05
2574,Normal,2.7792475776326727e-11,0.9998650942045739,1.1524572880784495e-10,1.2515250872258102e-15,0.00013490565238672607
2576,Normal,1.3956528467705712e-08,0.9997596757290209,6.09056891586699e-06,2.660264539219945e-12,0.00023421974287441937
2581,Normal,1.1582960444198815e-06,0.995804497502998,0.0035477311122194557,1.5388979619092376e-12,0.0006466130871991686
2582,OSF,1.1975966641453438e-09,0.012556353252390965,0.9866583813255928,0.00015285888965204758,0.0006324053347675621
2584,Normal,1.7753299653274647e-07,0.9941790853616363,0.002709171116930765,1.280123345147313e-12,0.003111565987156241
2586,Normal,7.692687475145969e-14,0.9813457274534215,1.268413289706581e-10,8.175234547767893e-13,0.01865427241884265
2589,Normal,3.4946605053195115e-16,0.9691526558457692,4.426131246825545e-11,2.151362192112549e-14,0.03084734410994774
2591,Normal,3.248567919218715e-09,0.9999999967514319,1.0682752534818042e-25,2.55170992541886e-17,1.8887482115262867e-16
2594,Normal,5.885300232895376e-10,0.9999999993229806,8.149544663882841e-25,8.486984177419865e-11,3.6195574725402804e-12
2600,Normal,5.461937555437737e-12,0.999999999994521,4.323709605220189e-29,6.308928558699737e-24,1.7056553464901705e-14
2604,Normal,1.1742749790197372e-09,0.999999998825708,2.6207186699396083e-28,4.8699880148140686e-23,1.688459565474919e-14
2606,Normal,4.2901768006886026e-14,0.9999999999997541,6.916491171123794e-26,2.3896523970206427e-21,2.0307197707001973e-13
2613,Normal,7.861556868104514e-30,0.9989530653884222,5.727986236333812e-24,0.0010466566314224252,2.7798015524467276e-07
2623,Normal,8.72057468544494e-16,0.9999999979639046,9.887364191657106e-23,2.935094420667417e-20,2.0360945389738338e-09
2625,Normal,4.505048527496413e-09,0.9999999951646189,8.008119987931713e-22,4.2359481815474596e-19,3.303325710357347e-10
2626,Normal,7.118224659846326e-09,0.9999999928613149,1.4967723436650438e-22,9.507741265925182e-25,2.046042040211853e-11
2627,Normal,2.1358503193372615e-16,0.9999999985876031,1.6966638538703482e-22,1.6449665957277224e-20,1.4123966136464485e-09
2628,Normal,1.119303147463345e-06,0.9999988788563232,5.903761609668983e-17,7.731653578709618e-14,1.8404518688310443e-09
2631,Normal,8.87939228547487e-08,0.9999999108579538,8.77611634287665e-21,3.165569093773283e-25,3.481232937680731e-10
2632,Normal,7.020597063582391e-14,0.9999999895042646,1.2936918090321e-20,7.952252520874768e-18,1.0495665270879144e-08
2638,Normal,6.245804067150424e-06,0.9999937486638412,2.5309785586499355e-14,2.80301664064162e-19,5.532066374801562e-09
2640,Normal,2.8046877284932064e-07,0.999999514520925,2.850837057795e-15,5.43177227844438e-16,2.0501029884027614e-07
2643,Normal,1.8686864007252873e-12,0.9999995969958727,2.032390834506176e-15,7.428768764186776e-17,4.0300225652036535e-07
2644,Normal,6.767877183916698e-07,0.9999982157419295,9.081803119591407e-14,1.5077146996602575e-15,1.1074702597099155e-06
2652,Normal,1.3238165230454488e-20,0.9984010383874011,8.770094446046731e-17,5.524306107744595e-10,0.001598961060168206
2653,Normal,3.047252355949333e-17,0.9998729074688268,3.131159484806776e-16,1.1220659817535624e-16,0.0001270925311726712
2656,Normal,5.222675381791223e-16,0.998345730307254,2.1382552303996645e-14,6.03467253107048e-13,0.0016542696921204234
2657,Normal,5.66317849776302e-06,0.9998918382613193,7.213074538718175e-06,1.5805318799840307e-13,9.528548548602949e-05
2658,Normal,2.7712346420532137e-07,0.9991457285290735,1.1064705768352474e-11,1.2616696577878282e-17,0.0008539943363976583
2659,Normal,5.280708961235918e-07,0.9995189798770662,1.3889925303132642e-08,6.083487648459171e-17,0.0004804781621123084
2660,Normal,5.817239610341886e-14,0.997986155297974,1.5079104632797798e-13,1.1429692477250269e-16,0.002013844701817007
2661,Normal,1.536824282552415e-05,0.9055531815640855,0.0937474451912384,3.794482449545916e-10,0.0006840046224021869
2664,Normal,2.294584357732533e-13,0.9945224037286722,1.3527814500825094e-11,2.7630773023941496e-16,0.00547759625757025
2676,Normal,1.2778959908070853e-14,0.9999999999999784,3.7726113614431776e-28,6.312786822553946e-22,8.926036633655938e-15
2679,Normal,1.6556567442261006e-10,0.9999999998344324,1.5438666084791034e-26,1.5495207350210744e-20,1.836694288967786e-15
2682,Normal,1.451791733696448e-14,0.9999999999999756,3.062526749467474e-29,1.4713545162619255e-25,9.877339024789112e-15
2683,Normal,7.783166590627886e-09,0.9999999922168182,4.709934892562084e-28,2.0153954781992681e-22,1.5289453916711013e-14
2684,Normal,4.501622505916159e-16,0.9999999999999565,3.0030400843464627e-29,6.80598881709202e-26,4.309626414788023e-14
2685,Normal,1.638358633355241e-11,0.9999999999836122,2.4827709353295304e-28,5.273486651246657e-25,4.3021792699905425e-15
2691,Normal,1.4217914271955118e-18,0.9999999999897332,5.585089877969926e-26,5.855584249822513e-21,1.0266832462777914e-11
2694,Normal,1.0754181788653193e-14,0.9999999999576583,1.316974368580631e-23,5.876852134928854e-18,4.2330921503213793e-11
2695,Normal,1.902311590324574e-14,0.9999999998775857,1.3359065955366404e-22,3.1481343888845057e-16,1.223950503073295e-10
2698,Normal,5.913886231319919e-16,0.9999999999939377,5.088522836895468e-26,1.1968543956778134e-23,6.0616585430134005e-12
2699,Normal,1.3161036784620814e-22,0.9999999933484001,1.717562495726176e-24,1.3680743098034405e-13,6.6514631073223226e-09
2700,Normal,0.00010395777729224594,0.9977140248380794,1.1674308397848014e-13,0.0021820165838167885,8.006948878522788e-10
2704,Normal,8.127303376704781e-05,0.9999169869310086,1.3250007542250456e-15,1.731235846637524e-06,8.799376371058887e-09
2707,Normal,7.303598278510355e-13,0.9999999997311944,1.9569645975571218e-22,9.26665639683141e-20,2.6807536547988625e-10
2708,Normal,2.523388216887323e-12,0.9999999997648171,9.270177869988108e-23,4.315019059063734e-21,2.3265949595187127e-10
2712,Normal,7.81692866068801e-08,0.9999999217874352,1.6940884285875036e-16,3.8064211735410767e-14,4.3239839094342574e-11
2715,Normal,1.753719389373879e-05,0.999982447058978,1.3228722273094421e-14,1.72661501359286e-10,1.5574453468170505e-08
2716,Normal,5.444449279712432e-16,0.9999998762287599,4.6517613872000686e-20,1.745751256546168e-17,1.2377123949154208e-07
2718,Normal,1.5313724400789523e-08,0.9999999817103862,2.171767075230733e-19,4.691790902785157e-19,2.975889434939282e-09
2720,Normal,3.038741469105402e-17,0.9999999864275622,3.3145728566397217e-21,4.363897759014229e-19,1.3572437804554284e-08
2721,Normal,9.895842896691434e-14,0.9999999956980841,2.9597246023322185e-19,2.4933092200998488e-18,4.3018169875005075e-09
2726,Normal,2.4678798921769153e-13,0.9999999645007234,4.2088558591080724e-19,2.9552384521866114e-20,3.5499029861046504e-08
2727,Normal,3.84754263836977e-08,0.9999999270118002,4.1291913496996304e-18,1.0134987536941528e-19,3.451277343201928e-08
2728,Normal,1.2195886817460586e-09,0.9999999588876057,4.8921344523140806e-18,1.59330429246832e-22,3.989280565813236e-08
2732,Normal,5.751624332630158e-13,0.9999972305252743,4.6277780978109015e-17,1.3905873946763953e-17,2.7694741504873094e-06
2737,Normal,4.000380660158296e-12,0.9999839606412134,4.278869296808497e-15,6.192720006202917e-16,1.6039354781239726e-05
2740,Normal,1.2237069309427994e-12,0.9999750850113546,3.2907351748424443e-14,4.783100800676971e-17,2.4914987388925392e-05
2742,Normal,9.809820347760836e-07,0.9999908010796014,4.9855044655855e-07,2.9268252309914914e-12,7.719384990373476e-06
2749,Normal,6.025479748261331e-14,0.9997224497994758,2.059876974811766e-12,1.097327660544343e-14,0.0002775501983929602
2751,Normal,1.2750008641108285e-10,0.9977999872550534,2.8147707111723894e-12,1.9848617551358636e-17,0.002200012614631678
2755,Normal,1.1182253151884586e-14,0.9897346588022018,1.833537071767605e-12,9.020669577469883e-15,0.010265341195944543
2757,Normal,2.806577478084549e-16,0.9746315889191751,1.5153128912070194e-11,2.727703699145014e-11,0.025368411038394403
2759,Normal,2.7472497186250246e-07,0.9713633529119667,3.244289306072647e-07,2.0624362206946985e-14,0.028636047934110148
2765,Normal,2.805609240241572e-07,0.9999997194381204,2.4120818402505915e-24,8.064008032428573e-13,1.4921126401501396e-13
2766,Normal,2.0666665268090275e-07,0.9999997930523656,3.012238696942573e-23,2.798129387973664e-10,1.1687766283851715e-12
2768,Normal,2.2258284579506125e-22,0.9999999999862994,4.0774406825223875e-27,1.2679161775270692e-16,1.3700504917097516e-11
2772,Normal,9.834446592535486e-11,0.9999999999016529,8.070472828909157e-28,1.1711401941289519e-23,2.7033701643139446e-15
2774,Normal,2.313913913834534e-21,0.9999999999854139,7.042377822574644e-27,1.4491287605389973e-18,1.458619799173792e-11
2775,Normal,7.379605856611622e-13,0.9999999999991201,7.8745457740401e-25,8.30818169006101e-19,1.4192779581885217e-13
2782,Normal,2.5249482101339446e-25,0.9999999803678284,1.1397913695789511e-24,3.0746836456495704e-09,1.655748794699103e-08
2783,Normal,5.798741803966124e-11,0.9999999999385125,2.0386874804335935e-24,5.643760706488492e-19,3.5001682827247952e-12
2785,Normal,5.634388807509196e-07,0.9999994364867217,2.6941762432026732e-18,6.859266879491486e-11,5.804783142499695e-12
2790,Normal,1.3018508471323245e-09,0.9999999986768934,1.067961583620168e-23,1.122286090687162e-19,2.1255819213620685e-11
2791,Normal,4.609509575398547e-05,0.9999539049028406,1.9889014581408242e-21,1.6644992705134018e-20,1.4054131658157224e-12
2792,Normal,1.4784585137342375e-08,0.9999999851771674,2.527253871011792e-23,1.576734511672173e-20,3.824752337636483e-11
2797,Normal,1.3428979640329712e-12,0.9999999999461855,6.199628276523156e-23,5.10856607335337e-22,5.247166758701283e-11
2798,Normal,4.529046695253522e-05,0.999954699439158,2.2007219216921477e-15,5.037222418309454e-10,9.59016489256368e-09
2800,Normal,1.2721076072587476e-06,0.9999987278398312,9.186607622502691e-20,4.0936273236009705e-20,5.256155115812821e-11
2806,Normal,9.800530594440196e-10,0.999999998568301,3.3229857666096454e-19,1.939345456278309e-19,4.5164588904003666e-10
2817,Normal,7.024803705731841e-08,0.9999998965524016,5.6137727061839696e-14,6.304797425505146e-16,3.319950452760069e-08
2825,Normal,3.4854581708854507e-07,0.9999973385210241,7.713763031552677e-15,3.567829865897206e-17,2.31293315112264e-06
2826,Normal,8.990043055053089e-09,0.9999795437183551,4.613225887253311e-15,2.6122504300030347e-21,2.0447291597250373e-05
2833,Normal,6.878512957391191e-07,0.9997642820315346,4.439966112413047e-12,5.691804181247601e-16,0.0002350301127292053
2836,Normal,1.3591282377193897e-11,0.9995190736315916,3.494351804553918e-13,1.3695069173482588e-17,0.0004809263544677508
2841,Normal,3.6642026020416124e-10,0.9970749718538426,3.857879471483497e-12,7.620631954214508e-17,0.002925027775879154
2846,Normal,1.726475560077516e-06,0.4856911950090259,0.5091632508535225,1.5191441503518325e-07,0.005143675747476437
2851,Normal,1.2034904941876594e-13,0.9859251074334109,1.284009198833526e-09,5.466346371715846e-12,0.014074891276993217
2857,Normal,1.1397496639352066e-09,0.8357592829835061,8.58721640219283e-07,2.468890193588612e-12,0.16423985715263512
2864,Normal,5.357339836165124e-09,0.6229375847675089,0.008415820751515313,1.829006375574199e-11,0.3686465891053459
2865,TWF,6.316185359713949e-08,0.1656385497924261,0.0011544883315259152,5.308278634505282e-13,0.8332068987136635
2866,Normal,1.2199455798723836e-16,0.999999999999953,8.931520363027428e-30,3.663013536984628e-23,4.687276963847933e-14
2867,Normal,2.909224650853611e-22,0.9999999999217544,4.7721261845141415e-26,3.0185739497078636e-14,7.82155186677376e-11
2872,Normal,3.726828503919465e-11,0.9999999999621951,1.4144265551921248e-25,4.709927150378592e-20,5.366361364824813e-13
2873,Normal,4.945951476453192e-16,0.9999999999984314,5.176044651029886e-26,4.762735996180358e-21,1.5681572393586876e-12
2876,Normal,1.6962531178745655e-18,0.9999999901697495,2.843394000745983e-22,1.5894780000232128e-13,9.830091610224444e-09
2877,Normal,1.2062516434326235e-12,0.9999999999945501,1.1452212618456553e-25,1.2576326832526145e-22,4.2436659684570784e-12
2878,Normal,4.8271096200125874e-14,0.99999999993302,2.4354712625309836e-23,1.5221393350830337e-18,6.693165507707197e-11
2883,Normal,1.7281219043327444e-15,0.9999999998916707,1.4896550180352134e-22,5.4074565891073e-18,1.0832763075464939e-10
2886,Normal,0.006569058305108657,0.9934309416611625,8.432553052927564e-20,7.595800789641718e-17,3.372870912305412e-11
2888,Normal,7.163194111877273e-15,0.9999999956501386,1.1208324263010943e-21,1.614127352560341e-18,4.34985412820236e-09
2891,Normal,1.6849553534816995e-13,0.9999999998042968,1.4749645831006967e-22,5.254260664075436e-21,1.9553469962964825e-10
2892,Normal,2.377974512349946e-15,0.9999999984294164,1.8088481683255948e-21,2.791207716782362e-18,1.5705812393858522e-09
2894,Normal,5.531198497956673e-11,0.9999999974623927,2.2931727503019043e-20,1.2357356771864563e-18,2.4822953803789075e-09
2897,Normal,1.3075219524779326e-12,0.9999999730528472,1.3917201491179105e-19,7.863234504903805e-18,2.6945845411532905e-08
2901,Normal,1.3270438883603749e-12,0.9999999958737643,1.760421064317851e-20,2.088280150687698e-20,4.124908636627843e-09
2905,Normal,1.269639221367105e-29,0.963444796904742,1.1589739301710298e-21,0.03652430613358117,3.089696167676787e-05
2906,Normal,1.631828846503938e-11,0.9999999814121017,1.292504315129129e-18,5.556606640783299e-19,1.857158009552521e-08
2910,Normal,2.04040882248835e-09,0.999999977486364,4.532457409466527e-16,3.242823734374121e-16,2.047322630688536e-08
2914,Normal,1.5005921952636554e-10,0.9999992459145789,1.2760596903084393e-16,6.802789292314878e-19,7.539353618257962e-07
2919,Normal,8.733899597159237e-08,0.999982562917075,3.832762007708363e-15,4.9989492100703e-19,1.734974392515932e-05
2929,Normal,0.39868683218841455,0.601283375076491,3.7916791295291807e-07,3.3747968449401333e-12,2.941356380683573e-05
2935,Normal,3.2798987049874526e-09,0.9992206969573537,2.2719811110728308e-10,5.313744597746656e-12,0.0007792995302357917
2936,Normal,9.287700527158241e-13,0.9908107528585282,1.1038998855204965e-11,5.150546551800821e-13,0.009189247128989024
2950,Normal,2.7417656787356517e-07,0.9999997258127434,1.2955959022116576e-21,1.9529636881085096e-12,8.735756083317759e-12
2954,Normal,8.518990142202673e-13,0.9999999999982948,6.265980856267836e-25,7.363596424309882e-21,8.533211473661489e-13
2956,Normal,2.3843608510631073e-06,0.9999976156318651,2.6409727373850915e-22,6.0220813906992874e-18,7.283906472438707e-12
2965,Normal,1.369915091437182e-15,0.9999999996225316,2.292134047440045e-22,1.4031835053996637e-18,3.774670260015575e-10
2966,Normal,9.677537913966545e-17,0.9999997723994215,7.072628248886322e-20,4.079958248886961e-13,2.2760017037982133e-07
2974,Normal,8.001038764036803e-08,0.9999999106207482,3.989104223306774e-17,1.1890853125085548e-13,9.368745230435053e-09
2979,Normal,5.003326895215535e-16,0.999999974639971,7.268651838079515e-21,8.579133417244232e-17,2.536002839678051e-08
2982,Normal,1.515978316416138e-12,0.9999999663003609,1.4024897389723323e-19,9.186435607196485e-18,3.369812316418183e-08
2983,Normal,3.546828234700942e-17,0.9999996624076185,2.600159043365105e-19,3.970218109453823e-15,3.3759237752522225e-07
2984,Normal,0.010407835117312155,0.9895921522169817,7.451570472762948e-10,6.210509543912148e-11,1.185844401429071e-08
2990,Normal,8.1635842160421e-10,0.999999872857134,1.7236579067664093e-15,4.7087480702928046e-17,1.2632650590931006e-07
2995,Normal,1.9136118471881285e-08,0.9999992394796373,3.931263056880254e-09,6.770188060852211e-10,7.367759623319017e-07
2996,Normal,3.7334953551745416e-11,0.9999962820736571,1.2457320518685347e-14,6.271686484156209e-17,3.71788899534562e-06
2998,Normal,8.619342785957028e-05,0.9599513442190563,0.0027670697947311525,0.03704290356810806,0.00015248899024496466
2999,Normal,7.084155524524142e-13,0.9999882221825199,9.97266868757751e-15,5.771602796294517e-16,1.1777816761041822e-05
3002,Normal,3.4144730350140927e-08,0.9999817792935937,2.0970887329217084e-11,9.186273207514619e-17,1.8186540705028137e-05
3005,Normal,1.5231410511639413e-08,0.9998364610083129,1.8373832166649298e-08,2.56736584296261e-07,0.0001632486498601403
3007,Normal,2.8684852666688714e-09,0.9991949724023825,1.2886215640834613e-11,2.8364705205257e-18,0.0008050247162459731
3014,Normal,5.016449803521506e-06,0.9983889040022476,2.1560929846973846e-05,1.3974810272183573e-13,0.0015845186179622016
3015,Normal,5.796720036113888e-12,0.9991362271196363,2.329929882397076e-08,2.8646068466733295e-11,0.0008637495466220858
3016,Normal,9.414140053080586e-12,0.9869207669035137,6.392348095458217e-11,1.5088485829209875e-16,0.013079233023148496
3020,OSF,4.184391710645676e-07,0.21180306341711225,0.7830595585032888,1.2160834791775222e-08,0.005136947479593207
3023,Normal,2.3501222818198354e-15,0.9562973822553766,1.0369513905559479e-10,4.4650771354910483e-11,0.04370261759627513
3025,Normal,1.3196575292354112e-08,0.9287906286164074,4.135672854189389e-06,2.2404389344660965e-14,0.07120522251414078
3027,Normal,3.6810106237865224e-17,0.4359803102235209,9.127936024339975e-12,7.954102071397318e-09,0.564019681813249
3031,Normal,1.2405304119537877e-13,0.9999999999998153,3.7948827269251546e-28,3.952340292817423e-22,6.074841241200785e-14
3034,Normal,3.4853779011360304e-20,0.999999996403417,2.7019003262747493e-23,1.611967859374938e-12,3.594971113230152e-09
3036,Normal,1.2097383182714266e-07,0.999999879025876,3.6918337653766045e-25,7.553802287553945e-20,2.92223720354334e-13
3037,Normal,5.239504891977634e-05,0.9999476049510759,4.2968908634736495e-24,5.302330830665089e-20,4.3802473419441775e-15
3038,Normal,2.9806047216323867e-20,0.9999999998480064,9.682347257473313e-25,1.043081282802227e-15,1.519926154818336e-10
3044,Normal,1.743474851463631e-12,0.9999999999972653,2.174721211499119e-24,2.0767967695481403e-20,9.912244898085773e-13
3050,Normal,0.00045952137388970637,0.9995404786008847,9.561802330985031e-17,2.2422290681462404e-11,2.803207339675409e-12
3052,Normal,3.8082637082453536e-05,0.9999619173618493,1.096930558866922e-19,6.744984342526669e-17,1.0681183779446626e-12
3054,Normal,3.700782264265601e-13,0.9999999999859929,7.410170999176266e-26,1.7244238697717508e-23,1.3637093438717253e-11
3056,Normal,1.5185530723475603e-08,0.9999999848105177,6.245175308235459e-24,7.072497094469159e-25,3.951591487665031e-12
3062,Normal,0.001021819943331713,0.9989769197593332,1.3071856125677522e-11,1.2568871467330254e-06,3.3971164578912994e-09
3063,Normal,7.696948851872749e-13,0.9999999997082492,2.088738262939945e-20,2.9793970829186666e-18,2.9098112351926756e-10
3064,Normal,4.9357487462144865e-08,0.9999999505414484,4.2496202061429527e-19,1.6146984802842175e-18,1.0106416394206516e-10
3069,Normal,1.6940238980540543e-16,0.999999976437736,1.3591671869621365e-21,3.4361510273251332e-19,2.3562263738749027e-08
3079,Normal,0.0005251285320688701,0.9994739313164047,9.192280981481869e-11,2.5760765854206623e-09,9.374835269339417e-07
3080,Normal,0.0001879876674800956,0.9998119354766446,7.343358720121284e-09,3.3636524624824177e-10,6.917615135694706e-08
3082,Normal,1.989077594159311e-19,0.9998793243918032,3.54208328590861e-18,7.894222769749933e-11,0.00012067552925469976
3084,Normal,7.149776947898502e-16,0.9999967870897908,1.8724868597352038e-17,6.805829360534638e-17,3.2129102084297696e-06
3094,Normal,2.1678566576173835e-06,0.9999001640057552,9.545918034520508e-06,1.1174897566384836e-11,8.812220837775085e-05
3096,Normal,1.3987095907487772e-11,0.9990492962586602,3.546225055462315e-12,2.7426919631776682e-14,0.0009507037237788942
3099,Normal,9.935646530993719e-06,0.9993535330118167,5.501753441996299e-07,1.65263166737968e-11,0.0006359811497818171
3109,Normal,1.4496764198937291e-10,0.9358652636959168,2.047344098714734e-07,5.0786124530594916e-15,0.06413453142470059
3115,Normal,8.184689633966975e-17,0.9999999999982068,1.5281314049571356e-26,4.2822418563423455e-20,1.793176735829347e-12
3117,Normal,5.6073845935528e-14,0.9999999999999136,1.0575082634234878e-27,6.663216807132069e-23,3.033945104337579e-14
