UID,y_true,p_HDF,p_Normal,p_OSF,p_PWF,p_TWF
2905,Normal,1.0682917050461145e-06,0.5400841259056821,4.260155983935846e-07,0.45991272865996297,1.6511270515355943e-06
2906,Normal,2.3241592822175915e-09,0.9999999856024593,8.26129171694736e-10,9.775991232698092e-09,1.471261065941197e-09
2910,Normal,2.279141030260417e-09,0.999999990856664,8.468714801046065e-10,5.635149574841153e-09,3.821739179041735e-10
2914,Normal,1.2061642720696839e-08,0.9999999473187463,4.481796402133304e-09,2.983931557605064e-08,6.298498659080366e-09
2919,Normal,2.3449524296696817e-09,0.9999999919433776,7.910770137325496e-10,3.673732296317788e-09,1.2468606066912984e-09
2929,Normal,0.00019634046417328974,0.9998033216294439,7.659262824523489e-08,2.081721731410561e-07,5.3141581581344066e-08
2935,Normal,1.0285671069965616e-08,0.9999999772224065,2.493226252760318e-09,7.822080398961605e-09,2.176615943395792e-09
2936,Normal,6.123304206560479e-08,0.9999998443652858,1.4848299870976886e-08,4.6566658535024324e-08,3.2986713775642027e-08
2950,Normal,1.310727166488548e-08,0.9999999469794228,4.48908456481983e-09,3.281330833462566e-08,2.6109125294477477e-09
2954,Normal,2.973167790825284e-09,0.9999999921694379,1.1303135723351294e-09,2.8334044528344906e-09,8.936764729377856e-10
2956,Normal,1.6092787342312286e-09,0.9999999952759198,5.396857722032103e-10,2.261611264324439e-09,3.1350429708662483e-10
2965,Normal,9.705453191466517e-09,0.9999999713551296,3.689730313618143e-09,1.0900781744247914e-08,4.348904797227051e-09
2966,Normal,1.5081514400912774e-08,0.9999999425760018,5.057714390957406e-09,1.6119687947681926e-08,2.1165081349621912e-08
2974,Normal,2.7515374572484487e-09,0.9999999940620778,6.783231495677106e-10,1.8648046860247176e-09,6.432566996448879e-10
2979,Normal,1.3754188088711601e-09,0.9999999964613195,3.3904719969351425e-10,1.2084215453639545e-09,6.157927623337753e-10
2982,Normal,1.3787503020404115e-09,0.9999999965847748,3.3337214702142334e-10,1.5080668995553395e-09,1.9503574603232008e-10
2983,Normal,3.537093556724086e-09,0.9999999819465107,1.314291929403555e-09,1.1648899163750954e-08,1.5532045113958272e-09
2984,Normal,1.8680643199171985e-08,0.9999994816751174,3.831032878356754e-07,1.1475333893182184e-07,1.787612647833336e-09
2990,Normal,3.77845249901575e-09,0.9999999804712575,1.4039758271617994e-09,1.382048255135373e-08,5.25831661320854e-10
2995,Normal,1.182840954442837e-08,0.9999999222012178,1.050404353632153e-08,5.373171420445212e-08,1.7346149598665493e-09
2996,Normal,5.606027255907141e-09,0.9999999702617488,2.41408850747136e-09,1.1932107662864158e-08,9.786027953752893e-09
2998,Normal,4.095705921546346e-05,0.9996451034882958,0.00010465159736375167,0.00019113339048072836,1.815446464443797e-05
2999,Normal,6.8870972447443e-10,0.9999999973783102,3.528358554351923e-10,1.4345692396578145e-09,1.4557488105159396e-10
3002,Normal,1.3332223145462364e-09,0.9999999946429636,6.337773636752384e-10,3.1096739022708623e-09,2.803625337575588e-10
3005,Normal,1.5643559653983206e-08,0.9999999120581899,5.6978492626808425e-09,6.368494548194436e-08,2.9154556868157494e-09
3007,Normal,3.0220267538043488e-09,0.9999999841586318,1.6665588525970457e-09,8.181537022236307e-09,2.97124550529859e-09
3014,Normal,8.247655008819828e-09,0.9999999239500303,5.68771005026136e-08,9.346733268757152e-09,1.578480690895782e-09
3015,Normal,1.0561544382149304e-09,0.9999999970028528,6.828834215792063e-10,1.0404117105801641e-09,2.1769746093888434e-10
3016,Normal,9.89904063097127e-09,0.999999969801268,6.497159045053477e-09,9.752099677254559e-09,4.050432547717484e-09
3020,OSF,1.7629142103184052e-08,0.0007448392844789207,0.9992494649886121,1.3460800080080507e-09,5.6767516868694944e-06
3023,Normal,8.024809153038006e-08,0.9999616140629003,6.472421690140416e-08,3.4109849705595055e-08,3.820685494153431e-05
3025,Normal,3.932642200530962e-08,0.9999746750751544,4.4078632878663615e-08,2.2790459152641887e-08,2.5218729331578134e-05
3027,Normal,1.1826272087268243e-06,0.9779910544049776,3.642877344819377e-07,5.62877101249017e-07,0.02200683580297799
3031,Normal,1.933362123213175e-09,0.999999993949455,6.483698583443856e-10,2.278624409217866e-09,1.190188538876298e-09
3034,Normal,1.296750772959946e-08,0.9999999359630366,4.34850528131116e-09,1.91451300438512e-08,2.757582026425155e-08
3036,Normal,1.9142659913336815e-09,0.9999999905024178,6.419659303015565e-10,6.567806281384737e-09,3.7354391135640873e-10
3037,Normal,5.462636507104507e-08,0.9999999167954008,1.752606330801645e-09,2.624688862921246e-08,5.787389929492373e-10
3038,Normal,5.588364846614861e-09,0.9999995867465399,2.12467394043495e-09,1.772754465453444e-08,3.8781287683182763e-07
3044,Normal,1.190523647038743e-09,0.9999999964700383,4.5260312606180805e-10,1.3678535798235738e-09,5.189812329370503e-10
3050,Normal,2.6422479461206105e-08,0.9999999650771562,2.3494302370257837e-09,5.730757467356953e-09,4.201764502287613e-10
3052,Normal,8.516527357840274e-08,0.9999998848947959,4.35690563318978e-09,2.370240087265452e-08,1.880623903246554e-09
3054,Normal,2.7817288646259703e-09,0.9999999930649839,6.415771100491882e-10,2.2647461875107247e-09,1.2469640571382246e-09
3056,Normal,2.8319512993642574e-09,0.9999999926722851,9.587733898016795e-10,3.0143070909789225e-09,5.226830563545499e-10
3062,Normal,2.3660551399232872e-07,0.999999491506301,2.613242973739139e-08,2.434801256117679e-07,2.2756295802966246e-09
3063,Normal,2.309216882348525e-09,0.9999999923228647,9.38286495907928e-10,3.781806111835857e-09,6.478257768865562e-10
3064,Normal,2.5317179914849976e-09,0.9999999905107319,9.160988415449746e-10,5.452059529687937e-09,5.893920486930281e-10
3069,Normal,1.1026526903085372e-09,0.9999999973125926,2.718088661972367e-10,1.169671788994893e-09,1.4327432841835565e-10
3079,Normal,5.8215095055417305e-08,0.9999998885677235,1.0715723544619276e-08,4.059354498399248e-08,1.9079128998468326e-09
3080,Normal,7.663481719661171e-08,0.9999997582363436,2.7852989131684663e-08,1.343013230941478e-07,2.9745268417655525e-09
3082,Normal,7.781317133124875e-09,0.999999949339374,2.2649557688500394e-09,2.4399883220304226e-08,1.621446986208805e-08
3084,Normal,5.3028581064403065e-09,0.9999999823065914,1.9704024406408386e-09,8.863564966041886e-09,1.5565830182248053e-09
3094,Normal,1.2758007257137582e-08,0.9999999531634449,6.2629855967684534e-09,2.5120602846025398e-08,2.6949594620079376e-09
3096,Normal,1.6221892614057769e-09,0.9999999933464796,6.150886673005775e-10,3.6959811580830864e-09,7.20261465219731e-10
3099,Normal,1.0535019438118977e-08,0.9999999754186427,4.33419429894038e-09,8.206226252155783e-09,1.5059173504003055e-09
3109,Normal,5.5489139741299855e-09,0.9999998024207541,6.2658854737195095e-09,2.529943106051843e-09,1.8323450332289114e-07
3115,Normal,9.36905620759337e-10,0.9999999974564466,2.160877153370274e-10,6.067794974938906e-10,7.837803838246711e-10
3117,Normal,4.565502411191914e-09,0.9999999822312967,1.73567376715949e-09,9.941013456235003e-09,1.5265137204082403e-09
3119,Normal,1.8374895478417444e-09,0.9999999906770317,6.15908618033407e-10,6.3640237906285765e-09,5.05546513612262e-10
3122,Normal,2.0034130663261886e-09,0.9999999909508855,7.617255127005524e-10,2.812890655964705e-09,3.4710853506769282e-09
3128,Normal,8.248200043846846e-10,0.9999999978187673,3.1357250487064134e-10,7.95122340086773e-10,2.47717823338775e-10
3132,Normal,2.7190882147627183e-09,0.9999999925740803,1.0337187542463553e-09,2.7435350172236357e-09,9.295778369741257e-10
3133,Normal,6.343912745867798e-09,0.9999999842692069,2.4117746399956005e-09,5.309901453440898e-09,1.6652040475801905e-09
3138,Normal,3.847628350964597e-09,0.9999999898019544,1.4627585297463183e-09,2.281153590010359e-09,2.606505095501076e-09
3140,Normal,1.0175687385582023e-09,0.9999999977371641,3.412501922470217e-10,5.901075742991958e-10,3.13909608176441e-10
3141,PWF,1.8868863755461434e-08,0.9998302344932115,6.7670503026989446e-09,0.0001697158712880475,2.3999586178061288e-08
3143,Normal,1.1613432790287317e-09,0.9999999971151923,4.718794478011632e-10,7.300041375163478e-10,5.215809178322069e-10
3144,Normal,1.480444543926425e-09,0.9999999964435764,5.306293040253024e-10,1.3150915918645742e-09,2.3025794402034398e-10
3149,Normal,9.424461754684256e-10,0.9999999970467421,3.3784685866812087e-10,1.4286145322749965e-09,2.4435038804744737e-10
3152,Normal,2.0452320723534313e-09,0.9999999917028112,6.767685334991772e-10,5.2632483455827615e-09,3.1194005447547066e-10
3154,Normal,5.361446813059693e-09,0.9999999885487404,1.5889852514231844e-09,3.733796817429178e-09,7.670308961676893e-10
3155,Normal,2.972979212368587e-09,0.9999999894484116,1.1046826577566546e-09,6.060191947107058e-09,4.1373482571816665e-10
3158,Normal,3.5623817378487445e-09,0.9999999870390934,1.0369866417847326e-09,7.861633574998345e-09,4.999048463575907e-10
3161,Normal,2.2480590316128412e-08,0.9999999497807931,4.409465552590007e-09,2.1205819078910367e-08,2.123332054375515e-09
3164,Normal,2.5013348096579896e-09,0.9999999884131546,1.2814696466918715e-09,6.333919180371435e-09,1.4701218385196836e-09
3168,Normal,6.805712231730213e-09,0.9999999767362259,2.6487401539610856e-09,1.2588516829659453e-08,1.220805068623151e-09
3173,Normal,5.146572723556478e-09,0.999999982011666,1.951473348166201e-09,9.054935602734909e-09,1.8353525954745419e-09
3178,Normal,6.911023129637925e-09,0.9999999762762114,2.8985680187605622e-09,9.106640476347938e-09,4.807556878227965e-09
3182,Normal,8.266195816872713e-09,0.9999999699672728,5.44158420201073e-09,1.068176403838001e-08,5.6431830760116e-09
3185,Normal,3.207505340442023e-08,0.9999870823214978,2.2110514552496992e-08,3.1608684698196845e-08,1.2831884249336922e-05
3187,Normal,5.964237296720846e-09,0.9999999730067791,1.8257055628223706e-09,3.5294272310103843e-09,1.5673850632180447e-08
3189,Normal,9.252437032512096e-08,0.9999987846000765,5.991994667021881e-07,2.4407043770280528e-08,4.992690426927396e-07
3193,Normal,2.2325230519045635e-07,0.9971868261040666,5.8067757021743143e-08,1.1541089825012248e-07,0.002812777164973079
3194,Normal,3.635893780316108e-09,0.9999999668179067,1.2308610966402638e-09,2.7747988886073087e-08,5.67349480067037e-10
3196,Normal,1.6750661460552504e-09,0.9999999954538368,3.8633692380028395e-10,1.6445208460035942e-09,8.402392704796064e-10
3199,Normal,1.0431837631557576e-09,0.9999999955391636,2.406024016070033e-10,2.9883738307349847e-09,1.8867638636529372e-10
3213,Normal,7.382201366614166e-10,0.9999999980171119,2.8064997334662374e-10,7.116418408134021e-10,2.523761730578296e-10
3215,Normal,2.5648479182373502e-09,0.9999999943027182,6.117334225388014e-10,2.221712712196076e-09,2.989877188679605e-10
3218,Normal,6.19553092767152e-09,0.9999999763510236,2.3554012355793897e-09,6.3127474115774256e-09,8.785296965629325e-09
3219,Normal,3.3787177459337507e-09,0.9999999892783596,2.3486907886729364e-09,4.542030057738194e-09,4.522017288966914e-10
3220,Normal,1.773077489453074e-09,0.9999999952100476,5.94616969249489e-10,1.6346847536501142e-09,7.875730758098166e-10
3224,Normal,1.7712421864513933e-09,0.9999999949684462,5.940006674595357e-10,1.6996725500803041e-09,9.666383479392298e-10
3226,Normal,2.8685274876799288e-09,0.9999999919696995,1.081501659428222e-09,2.819803481192631e-09,1.2604678426228844e-09
3229,Normal,4.998448647777714e-09,0.9999999857064992,1.8833972230846346e-09,6.120946006920297e-09,1.2907088067279902e-09
3230,Normal,1.427819068618362e-09,0.9999999961140253,5.166492692435116e-10,1.7033688378106739e-09,2.381376913006662e-10
3232,Normal,3.6089813636235846e-09,0.9999999792585696,1.3059623196466525e-09,1.4676782425136286e-08,1.149704234129059e-09
3236,Normal,3.716584332589043e-07,0.9999991131654706,2.037770222006259e-08,3.8965242325249793e-07,1.0514597057625808e-07
3241,Normal,6.815129913146144e-09,0.9999999877550289,7.7223600120159e-10,4.193740020797988e-09,4.6386525869613335e-10
3243,Normal,3.064047926357969e-08,0.999999939353731,3.0922736790433792e-09,2.5733151935829427e-08,1.1803644588813708e-09
3244,Normal,3.4359891723431993e-08,0.9999999328583912,3.893382122288329e-09,2.5633362366149035e-08,3.2549727627376364e-09
3245,Normal,2.222441166561955e-07,0.9999995522724561,2.401830227141764e-08,1.884324713675898e-07,1.303265353456688e-08
3247,Normal,5.836273344798844e-08,0.9999999090680758,6.1363335982128605e-09,2.4184770682052744e-08,2.2480863421412857e-09
3250,Normal,1.2322436628872722e-07,0.9999997340812884,1.9291319135924058e-08,9.360313345211331e-08,2.9799892583970736e-08
3251,Normal,4.041304734931142e-09,0.9999999903737801,1.2600520935897147e-09,3.6048588853399913e-09,7.200042550592506e-10
3254,Normal,1.2449124615199383e-07,0.9999998067596758,1.2606662712732912e-08,5.0366778619787096e-08,5.775636879423788e-09
3257,Normal,8.267584785800204e-08,0.9999998282201428,1.3643496695968247e-08,6.619961869588942e-08,9.260893925756342e-09
3267,OSF,9.627008292804399e-08,0.00658959816647663,0.9934103025533386,1.614658519108525e-09,1.3954434171318406e-09
3273,Normal,8.66623597870926e-09,0.9999998582086195,2.595502152429617e-09,2.414127504015202e-09,1.2811551498603533e-07
3277,Normal,1.4925085293606184e-08,0.9999999823613593,9.072011225983621e-10,1.4602190289612582e-09,3.461351802629179e-10
3279,Normal,2.521573969470626e-08,0.9999999698665807,1.7211285911096125e-09,2.0282871841091778e-09,1.1682638286157754e-09
3280,Normal,7.163802282262078e-08,0.9999999120025618,6.9152367859600505e-09,8.205105548095454e-09,1.2390728718062768e-09
3281,Normal,7.411895859386838e-08,0.9999999077028695,5.335519788098646e-09,1.0344947131763558e-08,2.4977050713325725e-09
3288,Normal,8.54981201518805e-09,0.999999985073259,1.3936551287209014e-09,2.722755069321824e-09,2.2605185281125403e-09
3293,Normal,4.622434389238328e-09,0.9999999918751911,1.0699851790103175e-09,2.0239588450341946e-09,4.084305431395167e-10
3294,Normal,7.7375456911227e-05,0.9999225480796026,6.133949344125559e-09,6.745419725543602e-08,2.875339832761452e-09
3299,Normal,4.3663400758858724e-08,0.9999998997319589,1.1346915247375982e-08,3.097701225645076e-08,1.4280712849331467e-08
3304,Normal,7.432419230524752e-08,0.9999999011486171,7.212677648031494e-09,1.4210402705055072e-08,3.1041098995088623e-09
3305,Normal,1.2784289845170765e-08,0.9999999615991407,2.080724675832165e-09,5.69098202740816e-09,1.7844862693049925e-08
3313,Normal,7.110539763099533e-09,0.9999999854751933,1.2267597541736501e-09,5.640728834550191e-09,5.467780832255123e-10
3323,Normal,1.2804074931263748e-06,0.9999971014394149,2.2459114111307643e-08,1.5838148625593436e-06,1.1879115364714835e-08
3326,Normal,2.0701264488215678e-09,0.9999999920240078,1.1263753916329335e-09,4.27508729749569e-09,5.044030686701346e-10
3329,Normal,2.2285902060343087e-09,0.9999999894034249,1.0811459924519406e-09,6.87412321782911e-09,4.127156049507348e-10
3331,Normal,1.2556459926817045e-07,0.9999986279746651,6.458764653596862e-08,1.1540807410323084e-06,2.7792348255838066e-08
3332,Normal,1.0127002004758568e-08,0.9999998924973217,5.803377480262241e-09,8.757485953012279e-08,3.997439600193205e-09
3334,Normal,9.541453159778606e-06,0.9999817660967473,7.884443562834998e-07,7.484852480541398e-06,4.1915325611461954e-07
3336,Normal,7.95697023489564e-09,0.9999999336916114,5.284435376218846e-09,4.938537589711345e-08,3.681607057552753e-09
3338,Normal,2.2059700701898716e-08,0.9999997778683181,1.6273396330407972e-08,1.6828038226147455e-07,1.5518202509247304e-08
3343,Normal,2.4156284866222875e-08,0.9999997166836657,4.1960449490077845e-08,2.1086495884700148e-07,6.334641273528619e-09
3344,Normal,2.4950275779846975e-09,0.999999963852904,1.5181223828587606e-09,2.8749042620167492e-08,3.3849032886952046e-09
3345,Normal,9.784927669962403e-09,0.9999998362771171,7.370159501412209e-09,1.4326820608050534e-07,3.299589712839682e-09
3346,Normal,4.451358440599754e-09,0.9999999699626692,2.9596091554146734e-09,2.1301043422389335e-08,1.3253198887196649e-09
3348,Normal,1.8106456099120586e-08,0.9999998972825609,1.203834584695981e-08,5.968093963033249e-08,1.2891697827785487e-08
3350,Normal,9.503331697417199e-09,0.9999999403637825,7.157913103807218e-09,3.977018968509108e-08,3.204782904314492e-09
3359,Normal,1.6153694909444536e-07,0.9999853190843915,1.4515304678542163e-07,3.2046488313858616e-07,1.4053760729410521e-05
3362,Normal,2.532780968744668e-07,0.9958947202541338,3.525431391544112e-07,5.701414937878857e-07,0.00410410378313644
3372,Normal,1.2062336558124852e-07,0.9999551454170625,6.111517901587965e-08,4.3748484172380406e-05,9.24360220361346e-07
3374,Normal,1.0806185884024529e-08,0.9999999248425654,6.6688194025310324e-09,5.411790135932858e-08,3.564527930927378e-09
3375,Normal,5.472084440301796e-06,0.9999933480959282,6.804177755236103e-08,1.0965779373728115e-06,1.519991684186225e-08
3377,Normal,1.5153512158123367e-08,0.9999997779913219,7.33910998406158e-09,8.61524993749171e-08,1.1336355661536336e-07
3385,Normal,2.6631608714416245e-09,0.9999999926888741,1.493411738127923e-09,2.5847569988594506e-09,5.697961604312086e-10
3386,Normal,2.4785937788114975e-09,0.9999999775603273,1.5407990291588739e-09,1.785579111771642e-08,5.644889429201709e-10
3388,Normal,6.986221227594483e-08,0.012950935331639565,1.2325692319054839e-06,0.9870358989851287,1.1863251787467081e-05
3392,Normal,1.2270784832327992e-08,0.9999998159960911,7.724793195367434e-09,1.1862787495178595e-07,4.538045586607067e-08
3394,Normal,1.417609299305754e-08,0.9999999262159932,1.1847872926396192e-08,4.372666080074234e-08,4.033380092218945e-09
3395,Normal,6.92474024849141e-09,0.999999976567748,4.193280640479294e-09,1.0713574827078415e-08,1.600656329037398e-09
3398,Normal,7.195439377729902e-09,0.9999999533823887,4.89279179948509e-09,3.0454720415457425e-08,4.074659672807479e-09
3402,Normal,1.4850712393283859e-09,0.9999999818822357,8.330554837327279e-10,1.5270345735330508e-08,5.292919873128333e-10
3407,Normal,3.923126299563846e-09,0.9999999930310837,6.079385081275345e-10,2.2151265313570647e-09,2.2272485044526442e-10
3423,Normal,1.1327081304752368e-09,0.9999999959110906,5.095996925958283e-10,2.0931853307197062e-09,3.534162675400118e-10
3425,Normal,5.964092190928898e-10,0.9999999972631104,3.9056769526208716e-10,1.6042608266181856e-09,1.4565194837568809e-10
3435,Normal,1.7377571588864879e-09,0.9999999936952104,8.400282594384031e-10,3.3207410471872598e-09,4.062630300431006e-10
3436,Normal,3.921836699218077e-08,0.9999990235819548,8.953220364616335e-07,3.528848455962554e-08,6.5891572276656825e-09
3437,Normal,2.803505016671008e-09,0.9999999803981917,5.005495028278197e-09,1.0947923439372874e-08,8.448848800087329e-10
3438,Normal,8.617480743861411e-08,0.9999841381845309,6.733995645217654e-08,1.5625299841850944e-05,8.300086349055591e-08
3444,Normal,1.7265553359977687e-08,0.9995052210943474,1.452028054053298e-08,3.208364593372555e-08,0.0004947150361729979
3450,Normal,1.457925118630541e-08,0.9999935438540265,1.0856636489718993e-07,9.305468302686096e-08,6.239945674517935e-06
3451,Normal,2.498778255101676e-08,0.9999703603290084,5.833430969261213e-07,1.0028603251702208e-07,2.893105407938317e-05
3452,Normal,4.9664800019648836e-09,0.9999999604182073,2.252735640449271e-09,3.135410638338929e-08,1.008470864664099e-09
3466,Normal,4.101582236497056e-09,0.9999999582519175,2.952850187027382e-09,8.048115401241523e-09,2.6645534616537014e-08
3475,Normal,7.1409734128561766e-09,0.9999999713534898,3.7978242807689166e-09,1.1580556460774298e-08,6.127155979338447e-09
3481,Normal,3.4957037528368797e-07,0.9999961802579592,2.8782836804864914e-06,5.252160078781482e-07,6.667197719624841e-08
3484,Normal,1.7520161979360096e-09,0.9999999947610889,8.442898360269006e-10,2.195137966431668e-09,4.474669118777872e-10
3486,Normal,4.124822551185012e-09,0.9999999495038082,2.6464673540520843e-09,3.621955486655206e-08,7.50534697935258e-09
3488,Normal,5.521657555408317e-09,0.9999999762419421,2.6662033713865454e-09,1.1745864556979001e-08,3.824332534426563e-09
3490,Normal,4.631570802240656e-08,0.9999997242423325,3.297698380336082e-08,1.1175636277838408e-07,8.470861269958533e-08
3491,Normal,3.129021269273782e-09,0.999999988928047,1.507857572486815e-09,5.4887388241547904e-09,9.463354762928858e-10
3497,Normal,1.2206238774236528e-05,0.9999743757506385,4.0271014900330374e-07,1.2796568591829618e-05,2.1873184650673942e-07
3499,Normal,1.6838872129252713e-08,0.9999997318156821,2.132075584459626e-07,3.652474129819675e-08,1.613146116154211e-09
3504,Normal,5.4247264651188826e-08,0.9999991398178586,3.1625990855709885e-08,5.344536407787046e-07,2.3985524513124044e-07
3505,Normal,7.611290325203617e-09,0.9999999243661069,3.960013177615876e-09,5.996048735706321e-08,4.102102405183125e-09
3513,Normal,4.304119903490545e-09,0.999999941685371,4.201925536514398e-09,4.783768271889635e-08,1.9709007791446783e-09
3516,Normal,3.5103197311832626e-09,0.999999959105207,2.597567848425345e-09,3.2513115774088364e-08,2.2737896311652974e-09
3519,Normal,3.247992422095063e-07,0.9999995557326558,3.6622855760575924e-08,7.599512244704559e-08,6.850123935060079e-09
3522,Normal,3.37957542464251e-09,0.9999999442511656,3.410984399312219e-09,4.381034814111784e-08,5.1479264671754605e-09
3536,Normal,1.1186810534917323e-09,0.9999999961881709,5.249760218948849e-10,1.356795752823787e-09,8.113759684980161e-10
3540,Normal,3.086980853284986e-09,0.9999999911722145,9.233173984111556e-10,4.282861218272568e-09,5.346260221063953e-10
3548,Normal,3.786133059059529e-09,0.9999999741168979,2.587586735690904e-09,1.829508599936704e-08,1.214296232187069e-09
3550,Normal,4.29305085757886e-07,0.9999919502396687,1.8665487630744596e-07,7.403590314774031e-06,3.0210054311781136e-08
3553,Normal,2.0382603790667246e-06,0.9999974951975299,1.7328582642791076e-07,2.3609005087874024e-07,5.71662138240763e-08
3560,Normal,3.0690569585222305e-09,0.9999999851013011,1.6119289564995428e-09,8.790864377505704e-09,1.426848689037743e-09
3561,Normal,2.6609921396812025e-09,0.9999999892827439,1.7762775389751482e-09,5.042590840702267e-09,1.2373957499298766e-09
3562,Normal,9.489846681968409e-09,0.9999999625672457,6.041901405327734e-09,1.3025743106566335e-08,8.875263141505985e-09
3566,Normal,6.140361415648013e-08,0.9999998018127361,2.9653081431545896e-08,9.530212045777042e-08,1.1828447861696092e-08
3567,Normal,0.250329306296781,0.7085645425796553,0.0003359288862586287,0.0407463830842781,2.383915302706596e-05
3577,Normal,5.054447873891382e-09,0.9999999797704617,1.5770780144349499e-09,1.2445903627181008e-08,1.1521088364947414e-09
3580,PWF,2.172532772627257e-07,0.044684573200656996,1.0572785165308535e-07,0.9553149590841757,1.4473403845559897e-07
3581,Normal,2.401824779403259e-09,0.9999999896705284,1.1681738968700645e-09,5.786638408628106e-09,9.728344101037911e-10
3585,Normal,0.0026242963007112852,0.24841483325296773,0.00010449669534549465,0.7488448279846454,1.1545766330091198e-05
3587,Normal,7.320106138752661e-09,0.9999999750523607,1.8981454207690153e-09,1.4874081051516144e-08,8.553066939360249e-10
3588,Normal,6.635420547261412e-09,0.9999999821153506,1.3987587711189766e-09,8.612761079167785e-09,1.2377090401190842e-09
3589,Normal,8.49689276019036e-09,0.9999999521822488,4.198978943848937e-09,3.289282887211867e-08,2.2290506223671127e-09
3594,Normal,0.0021658424228293426,0.9978333509061199,6.416370742092324e-08,7.150390622919598e-07,2.7468280985578965e-08
3596,Normal,5.939638984333557e-09,0.9999999597669612,4.881763498442343e-09,2.6749992638872197e-08,2.6616437772541506e-09
3602,Normal,0.003719573048840996,0.9962795004119148,3.5826979078634703e-07,5.024785061246435e-07,6.579094733713686e-08
3607,Normal,0.00013099012986499703,0.9992369713885084,0.0006314646464944364,5.270450095035481e-07,4.6790122657146706e-08
3609,Normal,5.390645837619982e-07,0.9999838721388599,2.88912508937478e-07,5.518746794181583e-06,9.78113725324066e-06
3614,Normal,3.717116699833003e-08,0.9999995798355148,1.911699599332099e-08,3.301098096870374e-07,3.376651257309543e-08
3615,Normal,3.3985413369467596e-09,0.9999999878157194,1.9833013024777484e-09,6.061705452496744e-09,7.407323240360185e-10
3616,Normal,2.8469013010055867e-09,0.999999988312065,1.6070492553903735e-09,5.081691465929819e-09,2.152292656442142e-09
3618,Normal,3.307582480889662e-09,0.9999999860481443,1.930247785691254e-09,7.020203626430568e-09,1.6938218461948817e-09
3622,Normal,3.0353611977273925e-09,0.9999999821918234,2.121232881960292e-09,1.170472257153059e-08,9.468599584435275e-10
3623,Normal,7.583732210143664e-09,0.9999999410149508,5.298236349354452e-09,4.253743464890705e-08,3.5656458251521106e-09
3624,Normal,1.1749878838921207e-08,0.9999998890150653,6.614293345247615e-09,5.545755331669841e-08,3.7163209198671396e-08
3634,Normal,5.862323722098905e-09,0.9999999684905193,2.6136153915292694e-09,2.0740561780806928e-08,2.292979694915644e-09
3635,Normal,1.0012060452451308e-08,0.9999999235734202,5.3304202679090885e-09,4.2796218738191515e-08,1.8287880515761054e-08
3639,Normal,2.00835923083523e-09,0.9999999856273847,8.714476312354445e-10,1.1023615205064004e-08,4.691933793484882e-10
3640,Normal,3.6992041760655615e-09,0.9999999828080207,1.8853957925636765e-09,9.750342362927326e-09,1.8570368569100297e-09
3647,Normal,1.8440224269767635e-09,0.9999999889438448,8.356695322605038e-10,7.466962228170615e-09,9.095009997981465e-10
3650,Normal,2.61908703997451e-09,0.999999988672655,1.3941399243672543e-09,6.7376105355731426e-09,5.765073700413572e-10
3652,Normal,1.1147166007375999e-09,0.9999999918518311,5.505784705273885e-10,6.2377278616525465e-09,2.451461933472624e-10
3654,Normal,5.3040774516416935e-09,0.9999999633681742,2.8233547818854163e-09,1.3181909378706802e-08,1.5322484337722133e-08
3657,Normal,1.023239402449629e-08,0.9999999663224803,4.052869065319431e-09,1.7128001940408443e-08,2.264254752245308e-09
3660,Normal,3.952837045652081e-09,0.9999999864868874,1.1110334562713857e-09,5.307063009895956e-09,3.142179128976215e-09
3665,Normal,1.3469022931333687e-09,0.9999999967778515,3.4316051693413294e-10,1.152633932709854e-09,3.794514824239623e-10
3678,Normal,7.512883464793707e-05,0.99992446071584,7.718019020386232e-08,2.960380633031488e-07,3.723125868300165e-08
3681,Normal,4.605088569709921e-09,0.9999999714058941,1.6872303630625842e-09,2.0888695699419336e-08,1.4130912349370244e-09
3684,Normal,4.76129094053607e-09,0.9999999615316394,3.5222045565089336e-09,2.548454374938808e-08,4.700321317522692e-09
3685,OSF,8.928063837871147e-09,0.0021707391343845873,5.4302983600935675e-05,0.9977725206578917,2.428296059118912e-06
3686,Normal,2.6425884063759777e-08,0.9999996940962322,3.548328123749479e-08,2.3495873675146842e-07,9.035865704669457e-09
3693,Normal,1.746163078208846e-08,0.9999985733857109,8.051720113281903e-09,7.594970927317534e-08,1.3251512291670237e-06
3698,Normal,1.92811654060478e-08,0.9999994282078607,1.0098876838358354e-08,2.5945432478684587e-08,5.164666645017729e-07
3700,Normal,4.551520421415686e-09,0.9999999841217613,2.383948694376295e-09,7.288618517603811e-09,1.6541509466842163e-09
3702,Normal,8.020688143854976e-09,0.9999999725425938,4.537142865980568e-09,1.3165254682021993e-08,1.7343205812293558e-09
3703,Normal,4.058720321396838e-09,0.9999999841915128,2.525168983248013e-09,8.261368735307224e-09,9.632291427946132e-10
3710,Normal,2.805623155952253e-09,0.9999999827450877,1.493621065834049e-09,1.1991374423148279e-08,9.642936696227014e-10
3711,Normal,2.2813251072897683e-09,0.999999983935735,1.2145043825195716e-09,1.0092643698938958e-08,2.475791785769101e-09
3714,Normal,1.0239651350974958e-08,0.9999999552811392,5.219359354399673e-09,2.183437551898358e-08,7.425474460666468e-09
3719,Normal,2.5417716181598182e-09,0.9999999902951539,1.2022453097791443e-09,5.520517216219236e-09,4.4031186658961106e-10
